,pass_count,prev_ball_zone,zone_get_possesion,bet_cen_A,bet_cen_B,entropy_A,entropy_B,pA_z1,pA_z2,pA_z3,pA_z4,pA_z5,pA_z6,pA_z7,pA_z8,pA_z9,pA_z10,pA_z11,pA_z12,pB_z1,pB_z2,pB_z3,pB_z4,pB_z5,pB_z6,pB_z7,pB_z8,pB_z9,pB_z10,pB_z11,pB_z12,tA_ball_poss,tB_ball_poss,danger_zone,AZ1,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,AZ8,AZ9,AZ10,AZ11,AZ12,BZ1,BZ2,BZ3,BZ4,BZ5,BZ6,BZ7,BZ8,BZ9,BZ10,BZ11,BZ12
30,9,7.0,7.0,0.09292929292929292,0.08282828282828282,1.9822765138625769,2.1012384913939766,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0.5911190965092402,0.40888090349075973,0,0.0,0.0,0.0,0.0,19.364824456474146,0.0,47.43683784062848,72.99580847679748,0.0,35.586061948350796,3.9245768826267375,0.0,0.0,3.6918300165207927,0.0,0.0,26.207553438825066,0.0,17.950432559677097,16.412438817163036,0.0,24.0119549482016,0.0,0.0
31,9,8.0,7.0,0.09090909090909091,0.0707070707070707,2.0563324675535806,2.192182327284785,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0.6019490254872564,0.3980509745127436,0,0.0,0.0,0.0,0.0,44.00926583008787,18.286608136032214,32.800025311606575,17.61635241760636,16.517018488114402,51.39565520119002,4.02801450703804,0.0,0.0,3.6966748174385797,0.0,0.0,25.870201338745304,9.043310716899587,0.0,27.206572170772013,8.10860028067724,16.11092009627808,0.0,0.0
32,9,5.0,7.0,0.09090909090909091,0.0707070707070707,2.040836171496039,2.192182327284785,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0.6032378580323786,0.39676214196762144,0,0.0,0.0,0.0,0.0,59.75295665093379,18.41763072478059,32.81830481092226,17.6556737283892,16.61125961424834,36.086357178923066,4.038458511341507,0.0,0.0,3.69915724501562,0.0,0.0,36.48069528267133,9.098015512340186,0.0,16.74100716714669,8.153374265864818,16.169485572351043,0.0,0.0
33,9,10.0,10.0,0.08888888888888888,0.08282828282828282,2.0531878916231387,2.1138573377091747,2,1,0,0,0,0,0,0,1,2,0,0,3,1,0,0,0,0,0,0,1,2,0,0,0.6030534351145038,0.3969465648854962,0,0.0,0.0,0.0,0.0,77.89015863299431,18.886782629828698,14.907346184257312,17.803911429294686,16.877916986820775,37.413188436277956,4.082908927077036,0.0,0.0,3.7652056531024116,0.0,0.0,45.8500877636321,17.62702657447835,0.0,8.001326172393139,0.0,16.443537397280117,0.0,0.0
34,8,1.0,10.0,0.06464646464646465,0.07474747474747476,1.827593011600242,2.169674049193327,2,1,0,0,0,0,0,1,0,2,0,0,3,1,0,0,0,0,0,1,0,2,0,0,0.585464977289027,0.414535022710973,0,20.116821234193214,21.42654670652125,0.0,0.0,61.425337938088056,0.0,0.0,33.46038142884804,17.779175114436008,34.904922053417046,4.236960384980309,0.0,8.411945079413693,22.26027935460575,0.0,0.0,38.32096974012809,8.60518618383653,0.0,7.759192778844086,0.0,8.845924905080366,0.0,0.0
35,8,10.0,10.0,0.11515151515151514,0.09090909090909091,1.8843312722805885,2.0402542275674636,1,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,1,0,0,1,0,2,0,0,0.5600274411159387,0.4399725588840613,0,0.0,0.0,0.0,0.0,66.14811472431421,0.0,15.294169337262183,35.976032263475716,0.0,73.43863019003054,4.146147594728138,0.0,0.0,3.9956289424153644,0.0,0.0,28.377149253107135,8.79904934877767,10.98438874133785,16.082034566720974,0.0,26.818289192851367,0.0,0.0
36,8,5.0,10.0,0.07272727272727274,0.11919191919191917,2.179762400938583,1.770780209802716,1,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0.5422940655447298,0.45770593445527014,0,0.0,0.0,0.0,0.0,82.3968661321984,0.0,34.77519125990872,35.70340698400629,20.888234460677516,20.79948371470494,4.156770737072032,0.0,0.0,4.026339552368347,0.0,0.0,27.841471943486326,18.851263599734537,0.0,25.428449689805312,0.0,19.502340164484238,0.0,0.0
37,5,6.0,10.0,0.09696969696969697,0.09292929292929294,2.012759799453413,1.877648381024732,1,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,1,1,0,0,1,1,0,0,0.5222862017487737,0.4777137982512263,0,0.0,0.0,0.0,0.0,17.540380842720012,71.43152993025848,21.093356805342804,35.221566767230065,55.53592987269491,0.0,4.186068221811091,0.0,0.0,4.122399277025567,0.0,0.0,8.524188890420119,48.28428915777782,10.883873396130543,16.580539639275628,9.307988474054563,0.0,0.0,0.0
38,5,9.0,9.0,0.08282828282828283,0.09494949494949494,2.1100068348446133,2.0290920684066758,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0.520593769600669,0.47940623039933095,0,0.0,0.0,0.0,0.0,17.311977957295465,48.06400958244937,0.0,57.389240033326246,80.37391647076313,0.0,4.270226640623179,0.0,0.0,4.1309491421088635,0.0,0.0,8.579306367261882,38.49884713062276,11.072188061484146,16.91198801769915,19.17033389923411,0.0,0.0,0.0
39,5,12.0,9.0,0.0808080808080808,0.08888888888888889,2.1034576731062837,2.080036894784491,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0.5213942809434357,0.4786057190565644,0,0.0,0.0,0.0,0.0,17.304671744341178,47.953416890841694,0.0,57.58692403171483,80.57902233477395,0.0,4.319005941592041,0.0,0.0,4.127228736356687,0.0,0.0,8.585126684556537,38.45960744334286,11.101292556792465,16.990323663463617,19.15948634610328,0.0,0.0,0.0
